rr,rr_reduced,total_traced,inf_p
0,0,6,2
1,1,2,5
0,0,2,2
6,6,64,5
0,0,7,3
1,1,9,5
5,3.8,45,4
0,0,45,5
0,0,22,5
5,5,35,5
2,0,63,2
1,1,63,5
10,1,75,2
0,0,13,5
7,1,38,3
0,0,3,5
2,2,37,5
0,0,0,3
3,2.2,27,3
3,3,33,5
3,3,151,5
1,0,6,3
0,0,3,3
2,0,59,2
1,1,16,5
0,0,10,5
0,0,19,5
2,2,34,5
6,6,95,5
11,11,251,5
7,1,93,1
1,0,10,4
0,0,6,5
0,0,18,1
0,0,6,5
7,7,89,5
7,7,69,5
1,0,10,1
1,0,17,3
1,1,23,5
6,2.6,71,3
1,1,59,5
1,0,2,3
0,0,26,5
1,0.6,28,4
1,1,1,5
7,1,53,1
1,1,42,5
3,3,19,5
5,1.4,74,4
8,3,86,2
1,0,15,1
15,0,109,1
2,1.8,51,4
2,0,32,4
1,1,31,5
0,0,0,1
1,0,21,1
0,0,25,5
7,3.8,52,4
4,4,63,5
3,2,12,4
2,0,27,2
0,0,0,5
0,0,8,5
2,2,76,5
1,0,46,2
4,4,69,5
0,0,13,5
0,0,11,5
1,0,4,2
3,0,37,3
1,1,37,5
2,2,27,5
0,0,4,5
0,0,24,5
3,0,21,3
0,0,8,4
5,5,48,5
2,0,65,2
1,0,13,4
1,1,10,5
4,1,51,2
0,0,1,5
0,0,42,5
3,1,33,2
5,1.4,44,4
3,3,24,5
9,2.6,59,4
0,0,5,4
2,0,21,1
0,0,79,5
2,0.8,26,4
9,5.6,55,4
0,0,11,1
4,4,70,5
3,1.6,64,4
6,1,60,2
2,2,27,5
3,0,28,1
5,0,43,1
0,0,35,2
1,0,2,2
0,0,48,5
6,1,95,2
0,0,1,1
0,0,0,5
0,0,9,5
0,0,2,5
0,0,7,1
1,1,19,5
1,0,12,3
2,1.2,16,3
2,0,118,3
0,0,2,3
0,0,7,5
0,0,52,5
0,0,0,3
9,3.4000000000000004,122,3
1,1,7,4
2,2,65,5
3,1,44,2
3,3,59,5
1,1,39,5
5,5,235,5
1,1,28,3
3,2,20,4
0,0,12,2
1,0,3,4
2,1,43,4
3,0,101,2
3,3,108,5
8,8,63,5
3,3,67,5
3,3,17,5
1,1,1,5
7,2.2,55,4
6,6,58,5
4,1.6,44,4
1,0,25,3
1,0.6,55,4
0,0,9,5
4,2.4,17,4
0,0,4,5
3,3,73,5
0,0,13,1
8,1.2000000000000002,67,3
0,0,14,1
2,1,10,1
10,10,159,5
3,1.4,39,4
3,0,47,3
1,1,12,5
0,0,3,3
1,1,25,5
5,5,244,5
2,0,10,1
6,6,155,5
2,2,31,5
1,0,14,1
10,1,124,2
0,0,9,2
1,0,11,2
1,1,50,5
0,0,0,5
2,0.6,15,3
1,0.6,18,4
11,2,91,2
0,0,1,5
42,4,517,2
0,0,4,1
0,0,5,4
2,2,50,5
0,0,0,5
11,5.4,128,4
2,2,76,5
6,6,79,5
0,0,2,5
8,2,137,2
0,0,25,5
0,0,0,2
8,2,47,2
1,1,43,5
2,1,22,3
2,2,20,5
1,1,24,5
1,0,8,3
2,2,18,5
0,0,20,2
0,0,3,2
6,6,24,5
1,1,53,5
0,0,0,4
1,1,2,5
0,0,2,5
3,3,57,5
0,0,2,5
14,1,201,2
0,0,5,5
7,1.2000000000000002,62,4
2,2,51,5
0,0,3,5
4,4,30,5
0,0,3,5
8,1.6,104,4
0,0,37,4
2,2,55,5
1,0,2,4
8,8,129,5
1,1,24,5
4,1,25,2
0,0,15,5
1,0,13,3
1,0,33,2
8,2,130,2
3,0,76,1
13,0,194,1
1,0,16,4
13,2,77,2
5,5,133,5
0,0,6,5
1,1,20,5
2,2,12,5
1,1,70,5
4,4,137,5
3,0,18,1
4,1,11,1
8,8,85,5
1,0.8,5,4
6,0,85,1
3,0,21,1
1,0,49,2
3,3,43,5
1,0,3,1
7,0,76,1
2,2,73,5
4,0,102,1
0,0,24,5
5,2,123,4
1,1,50,5
0,0,21,5
0,0,1,5
17,6.8,139,4
8,0,99,1
30,15.8,200,3
23,3,342,1
8,1,36,2
13,3,140,3
3,3,108,5
1,1,7,5
1,0,20,3
1,1,1,5
2,0,29,3
2,2,18,5
4,0,79,2
0,0,0,5
5,2.2,84,4
2,0,21,4
8,8,22,5
1,1,4,5
1,1,17,5
2,1,40,2
3,3,34,5
1,1,16,5
9,0,93,1
3,3,44,5
5,1.2000000000000002,145,4
8,3,145,3
1,1,23,5
1,1,153,5
0,0,2,1
0,0,13,5
2,0,26,1
0,0,8,5
0,0,7,5
3,1,5,1
0,0,18,5
2,2,4,5
1,0,15,2
0,0,3,5
4,0,30,2
2,0,33,2
0,0,5,5
10,10,110,5
2,2,13,5
4,0,45,1
4,4,42,5
1,0,2,4
3,3,76,5
4,4,44,5
1,1,20,5
1,0,31,1
6,1.6,104,4
0,0,10,5
0,0,10,1
2,2,43,5
0,0,8,4
2,0,9,1
4,0,32,4
12,5.4,130,4
4,0,58,2
10,1.7999999999999998,78,3
2,2,70,5
1,0,9,4
5,2,45,2
0,0,1,5
3,1,46,3
0,0,1,5
0,0,1,5
1,1,15,5
1,0,9,4
1,0,31,3
14,2,193,2
0,0,44,4
1,1,47,5
0,0,84,5
2,0,9,1
2,2,25,5
3,3,27,5
0,0,14,5
9,9,142,5
5,0,78,1
6,6,75,5
1,1,50,5
4,4,81,5
0,0,13,5
0,0,10,5
6,6,184,5
2,2,51,5
3,3,35,5
1,1,17,5
2,2,37,5
10,1,127,1
4,0,55,2
0,0,0,1
0,0,5,4
5,1,25,1
1,0,12,4
2,0,11,2
2,2,27,5
5,5,142,5
1,0,2,2
3,1.2,25,3
1,1,29,5
4,1,51,4
1,1,31,5
1,0,10,1
7,4.6,63,4
2,2,28,5
0,0,0,5
3,3,17,5
1,0,15,1
15,5.4,167,4
1,0,54,1
1,1,20,5
1,1,102,5
0,0,29,1
6,6,120,5
0,0,38,5
1,0,34,1
0,0,10,5
2,2,16,2
2,2,77,5
4,0,44,3
0,0,4,2
0,0,3,5
1,0,2,2
12,4.4,142,4
5,5,81,5
0,0,0,4
2,0,20,1
1,0,13,1
4,0,62,3
7,2,65,4
1,1,42,5
2,1,13,4
2,2,13,5
8,0,90,2
1,0,33,2
1,0,9,4
1,0,44,3
1,1,77,5
2,1,2,4
0,0,37,5
5,5,77,5
3,3,114,5
7,7,185,5
0,0,7,5
0,0,19,5
6,1,76,4
4,0,97,1
4,4,109,5
2,0,52,2
2,2,23,4
12,2,174,2
1,1,47,5
0,0,11,4
1,1,1,5
0,0,6,5
4,1,50,1
7,7,27,5
4,1,31,2
0,0,10,1
1,1,34,5
6,1,57,2
2,0,34,1
1,1,14,5
0,0,1,4
1,1,20,5
0,0,2,5
1,1,32,5
2,2,41,5
0,0,19,2
3,3,73,5
1,1,7,5
1,1,27,5
0,0,4,5
9,1,75,1
1,0.8,27,4
3,3,43,5
1,1,30,5
4,2,17,2
2,2,27,5
13,3.2,137,4
1,1,168,5
5,5,55,5
2,2,26,5
2,0,20,2
0,0,11,5
1,1,18,5
2,1,49,4
0,0,8,4
6,6,97,5
1,1,12,5
0,0,16,5
7,0,52,2
0,0,25,1
1,1,15,5
2,2,55,5
0,0,10,5
8,8,88,5
0,0,7,5
3,3,166,5
3,0,28,3
9,2.2,92,3
0,0,4,5
0,0,3,5
1,0,8,4
3,1,75,2
6,6,96,5
1,1,72,5
4,4,32,5
0,0,0,5
2,0.6000000000000001,29,4
8,8,188,5
