rr,rr_reduced,total_traced,inf_p
2,2,1,5
4,0,3,5
6,1,3,5
1,1,4,5
1,1,3,5
1,1,2,5
0,0,3,5
0,0,2,5
0,0,2,5
1,1,1,5
0,0,1,5
6,0,1,2
10,0,0,5
1,0,1,2
0,0,3,5
1,0,3,5
3,3,7,5
2,1,1,5
5,0,4,1
0,0,1,5
5,0,1,1
2,2,1,4
0,0,1,4
2,1,3,4
3,1,1,5
0,0,2,1
12,1,3,5
1,0,0,2
0,0,6,5
3,3,1,4
2,0,1,5
1,0,1,5
0,0,3,4
0,0,1,4
0,0,1,5
0,0,2,5
8,0,3,1
0,0,1,5
3,1,2,2
0,0,1,3
1,1,3,4
0,0,3,4
0,0,2,5
0,0,2,5
10,1,3,5
3,0,1,5
2,2,2,5
1,1,2,5
0,0,1,5
1,1,1,2
2,0,2,5
0,0,3,5
2,2,1,5
5,1,3,4
5,4,3,5
0,0,1,2
2,0,1,5
2,0,0,4
2,2,5,2
0,0,1,5
2,0,1,5
2,0,2,2
2,0,3,5
3,0,4,5
8,0,2,1
1,1,1,4
0,0,0,1
4,1,4,4
1,1,1,5
1,1,2,5
0,0,3,5
5,5,2,5
3,0.19999999999999996,2,4
1,1,1,5
0,0,2,5
0,0,2,5
0,0,1,4
3,0,3,5
2,0,1,1
1,0,0,5
0,0,2,2
4,4,3,5
1,1,2,5
4,2,1,5
1,1,2,5
1,0,1,5
2,0,3,2
3,3,3,5
3,3,3,5
1,1,2,5
0,0,2,4
0,0,4,5
1,1,6,5
2,2,2,5
1,1,3,5
1,1,3,5
0,0,2,5
3,1,2,5
1,1,1,5
2,1,1,4
1,1,3,5
10,6,1,5
4,0,1,1
0,0,3,5
0,0,0,5
0,0,1,5
5,0,2,5
0,0,2,1
3,1,6,5
6,0,1,5
1,1,4,3
2,1,1,2
1,0,1,3
1,0,1,5
1,1,2,2
0,0,1,5
2,0,1,5
2,2,2,5
0,0,3,3
0,0,3,5
0,0,4,5
1,0,2,5
2,2,4,5
4,0,3,4
1,1,1,5
0,0,3,5
1,1,1,5
3,2,3,5
4,0,1,3
0,0,0,5
1,0,4,2
4,0,1,5
2,0,5,3
3,1,3,5
0,0,3,2
2,2,1,5
0,0,3,2
1,0,3,5
3,0,1,5
0,0,3,5
6,0,1,3
0,0,2,5
1,1,3,5
4,4,1,5
2,0,5,2
3,3,3,5
2,0,3,5
2,2,9,5
1,1,3,5
0,0,3,5
2,0,0,5
8,0,1,3
1,1,1,5
1,1,2,5
1,0,1,4
0,0,4,3
4,1,1,2
1,0,2,5
3,0,3,5
0,0,2,5
12,12,3,5
3,1,2,1
1,0,1,5
1,1,4,5
1,1,2,5
1,0,1,2
3,0,2,5
2,0,1,5
2,1,1,2
3,3,1,5
0,0,4,5
2,1,3,5
1,0,1,5
0,0,2,5
2,2,4,5
0,0,2,5
4,0,1,1
4,4,3,5
3,0,9,3
0,0,2,5
1,0,2,5
9,0,1,2
3,1,3,2
