rr,rr_reduced,total_traced,inf_p
1,1,26,5
9,1.2000000000000002,69,4
0,0,1,5
0,0,1,5
4,4,60,5
4,1,34,3
0,0,20,3
3,3,45,5
4,0,74,2
2,2,39,5
3,0,55,4
2,2,38,5
1,0,20,1
0,0,22,5
1,1,3,5
4,1,29,1
5,0,70,2
3,3,67,5
5,1,47,4
1,1,3,5
3,3,27,5
0,0,24,5
4,4,27,5
2,2,35,5
5,0,68,2
4,0,130,4
4,4,47,5
0,0,29,5
1,1,10,5
3,1,27,4
0,0,7,5
5,5,96,5
3,3,67,5
5,5,68,5
0,0,1,2
17,1,327,2
2,2,30,5
0,0,2,4
23,3.5999999999999996,286,4
2,0,12,4
2,2,68,5
1,1,24,5
1,0,35,2
0,0,8,5
2,2,12,5
3,3,35,5
6,6,254,5
0,0,47,5
0,0,4,5
2,2,37,5
2,0.19999999999999996,36,4
5,5,24,5
4,0,57,2
1,1,46,5
0,0,31,3
1,0,13,4
0,0,1,3
4,4,89,5
1,1,40,5
1,0,10,2
16,16,387,5
6,6,158,5
0,0,30,5
1,0.19999999999999996,22,4
23,1,289,2
1,1,3,5
1,1,10,5
5,5,89,5
4,4,87,5
0,0,11,5
2,2,38,5
0,0,11,2
2,2,37,5
0,0,2,5
2,0,9,1
0,0,10,5
3,3,61,5
0,0,0,5
6,0.40000000000000036,78,4
0,0,0,2
0,0,27,5
0,0,0,5
11,11,164,5
6,6,172,5
0,0,30,5
13,0.1999999999999993,76,4
0,0,0,4
2,2,23,5
0,0,63,5
1,1,5,5
3,0,41,2
2,0,29,3
1,0,4,1
3,3,85,5
5,2.2,78,4
1,0,21,2
0,0,24,5
2,2,32,5
11,11,167,5
0,0,8,5
2,2,57,5
3,0,64,4
0,0,1,5
1,0,18,2
2,0,29,4
3,3,38,5
0,0,1,2
4,4,73,5
0,0,2,5
0,0,11,1
1,1,21,5
7,1.2000000000000002,92,4
3,0,58,3
1,1,3,5
0,0,38,1
0,0,11,5
5,0,47,3
1,0,6,3
0,0,4,5
7,1.2000000000000002,122,4
0,0,3,5
1,1,22,5
7,0,55,2
4,1,85,4
4,4,50,5
1,1,38,5
4,4,211,5
4,1,45,4
3,0.20000000000000018,27,4
0,0,0,2
0,0,3,5
3,0,43,2
0,0,37,5
2,2,50,5
1,0,4,4
8,1,76,3
