scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
no_measures,2.6803,0,2.6803,0,0,0,0,0.5241,0.267,0,52%,2.68,0%,0 (0-0),0,0,0,0,4,0.95,0.53,0.6,0.6000000000000001
isolation_manual_tracing_met_only,2.717,1.4761,1.2409,22,35,1,113,0.26745,0.09885,0.5432830327567171,27%,1.22,54%,22 (1-110),630,320,160,0,4,0.95,0.53,0.6,0.6000000000000001
isolation_manual_tracing_met_limit,2.69155,1.6569,1.03465,18,32,1,104,0.22845,0.07425,0.6155932455276698,23%,1.03,62%,18 (1-100),580,290,140,0,4,0.95,0.53,0.6,0.6000000000000001
isolation_manual_tracing,2.69035,1.5636,1.12675,28,43,1,132,0.23615,0.09125,0.5811883212221458,24%,1.12,58%,28 (1-130),770,390,190,0,4,0.95,0.53,0.6,0.6000000000000001
cell_phone,2.67995,1.1365,1.54345,4,14,0,58,0.33275,0.131,0.4240750760275378,33%,1.54,42%,4 (0-58),250,130,63,0,4,0.95,0.53,0.6,0.6000000000000001
cell_phone_met_limit,2.70975,1.41085,1.2989,5,12,0,46,0.28965,0.10315,0.5206568871667128,29%,1.28,52%,5 (0-46),220,110,54,0,4,0.95,0.53,0.6,0.6000000000000001
