scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
no_measures,2.9512,0,2.9512,0,0,0,0,0.56245,0.29325,0,56%,2.95,0%,0 (0-0),0,0,0,0,4,0.95,0.53,0.6,0.8
isolation_manual_tracing_met_only,2.94335,1.46455,1.4788,21,35,1,113,0.30535,0.1317,0.49757928890549885,31%,1.48,50%,21 (1-110),630,320,160,0,4,0.95,0.53,0.6,0.8
isolation_manual_tracing_met_limit,2.9713,1.70425,1.26705,17,32,1,107,0.2646,0.1017,0.5735704910308619,26%,1.26,57%,17 (1-110),580,290,140,0,4,0.95,0.53,0.6,0.8
isolation_manual_tracing,3.0077,1.5786,1.4291,28,44,1,135,0.27575,0.1297,0.5248528776141237,28%,1.4,52%,28 (1-140),790,400,200,0,4,0.95,0.53,0.6,0.8
cell_phone,3.0023,1.16995,1.83235,5,15,0,58,0.3746,0.1663,0.38968457515904475,37%,1.8,39%,5 (0-58),270,140,68,0,4,0.95,0.53,0.6,0.8
cell_phone_met_limit,2.93495,1.39805,1.5369,5,12,0,45,0.3359,0.12895,0.4763454232610437,34%,1.55,48%,5 (0-45),220,110,54,0,4,0.95,0.53,0.6,0.8
