scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
no_measures,3.1179,0,3.1179,0,0,0,0,0.57895,0.31185,0,58%,3.12,0%,0 (0-0),0,0,0,0,4,0.95,0.53,0.6,0.9
isolation_manual_tracing_met_only,3.1104,1.4594,1.651,22,36,1,114,0.31725,0.14865,0.4692001028806584,32%,1.65,47%,22 (1-110),650,320,160,0,4,0.95,0.53,0.6,0.9
isolation_manual_tracing_met_limit,3.0511,1.6847,1.3664,17,32,1,106,0.27895,0.11175,0.5521615155189932,28%,1.4,55%,17 (1-110),580,290,140,0,4,0.95,0.53,0.6,0.9
isolation_manual_tracing,3.00305,1.5177,1.48535,28,42,1,130,0.28485,0.1351,0.5053861907061155,28%,1.54,51%,28 (1-130),760,380,190,0,4,0.95,0.53,0.6,0.9
cell_phone,3.05445,1.13965,1.9148,4,14,0,56,0.38405,0.1771,0.37311136211101836,38%,1.95,37%,4 (0-56),250,130,63,0,4,0.95,0.53,0.6,0.9
cell_phone_met_limit,3.1042,1.45205,1.65215,4,12,0,47,0.3469,0.14085,0.46776947361639065,35%,1.66,47%,4 (0-47),220,110,54,0,4,0.95,0.53,0.6,0.9
