scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
no_measures,2.73625,0,2.73625,0,0,0,0,0.52575,0.2664,0,53%,2.74,0%,0 (0-0),0,0,0,0,4,0.95,0.53,0.7,0.5
isolation_manual_tracing_met_only,2.7759,1.74815,1.02775,22,36,1,114,0.2226,0.075,0.6297597175690768,22%,1.01,63%,22 (1-110),650,320,160,0,4,0.95,0.53,0.7,0.5
isolation_manual_tracing_met_limit,2.7838,1.9214,0.86240000000000006,17,32,1,106,0.1839,0.0561,0.6902076298584667,18%,0.848,69%,17 (1-110),580,290,140,0,4,0.95,0.53,0.7,0.5
isolation_manual_tracing,2.7406,1.85765,0.88295,28,43,1,132,0.18625,0.0643,0.6778260234985041,19%,0.882,68%,28 (1-130),770,390,190,0,4,0.95,0.53,0.7,0.5
cell_phone,2.72305,1.33315,1.3899,4,14,0,57,0.3052,0.1146,0.48957969923431455,31%,1.4,49%,4 (0-57),250,130,63,0,4,0.95,0.53,0.7,0.5
cell_phone_met_limit,2.69815,1.533,1.16515,4,12,0,46,0.2617,0.0843,0.5681670774419509,26%,1.18,57%,4 (0-46),220,110,54,0,4,0.95,0.53,0.7,0.5
