scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
no_measures,2.44505,0,2.44505,0,0,0,0,0.47965,0.2294,0,48%,2.45,0%,0 (0-0),0,0,0,0,4,0.95,0.53,0.6,0.4
isolation_manual_tracing_met_only,2.41955,1.43945,0.9801,22,36,1,116,0.21965,0.06515,0.5949246760761299,22%,0.99,59%,22 (1-120),650,320,160,0,4,0.95,0.53,0.6,0.4
isolation_manual_tracing_met_limit,2.44775,1.6381,0.80965,17,31,1,105,0.1801,0.04855,0.669226840976407,18%,0.809,67%,17 (1-100),560,280,140,0,4,0.95,0.53,0.6,0.4
isolation_manual_tracing,2.47935,1.58885,0.8905,28,43,1,132,0.1907,0.0603,0.6408332829168936,19%,0.878,64%,28 (1-130),770,390,190,0,4,0.95,0.53,0.6,0.4
cell_phone,2.492,1.1615,1.3305,4,15,0,57,0.2923,0.1058,0.466091492776886,29%,1.31,47%,4 (0-57),270,140,68,0,4,0.95,0.53,0.6,0.4
cell_phone_met_limit,2.47385,1.3444,1.12945,5,12,0,46,0.25065,0.07575,0.5434444287244578,25%,1.12,54%,5 (0-46),220,110,54,0,4,0.95,0.53,0.6,0.4
