rr,rr_reduced,total_traced,inf_p
1,1,3,5
10,3,23,3
0,0,8,4
0,0,1,5
2,0,12,4
1,1,0,5
5,1,40,2
3,1,2,1
0,0,3,4
1,1,5,4
2,2,6,5
3,3,43,5
5,0,2,5
0,0,5,5
4,3,8,4
6,0,9,4
2,2,2,5
1,1,3,5
1,0,6,2
4,1,0,2
1,1,4,5
4,2,25,4
1,0,3,1
1,0,3,3
0,0,7,5
1,1,3,5
3,3,0,5
1,1,7,5
1,1,3,5
1,1,15,5
3,0,16,1
0,0,1,4
8,5,2,4
3,0,13,2
3,1,2,2
1,1,25,5
0,0,2,4
1,1,3,5
0,0,7,3
1,0,3,1
0,0,3,3
0,0,3,5
0,0,8,5
1,1,1,5
7,7,71,5
1,1,14,5
7,0,49,1
9,9,0,5
4,4,79,5
2,0,16,4
1,0,11,2
3,3,34,5
4,3,1,4
4,1,22,4
1,1,4,4
2,2,27,5
3,0,11,2
0,0,0,5
5,0,30,1
0,0,4,2
1,0,2,3
10,1,2,1
0,0,1,5
2,0,1,1
3,0,2,5
0,0,0,5
1,0,21,2
1,0,23,4
0,0,0,2
3,0,11,4
0,0,22,5
1,1,14,5
5,1,33,3
7,1,31,4
1,1,6,5
3,3,4,5
2,0,4,2
1,1,2,5
4,2,2,2
4,0,12,4
1,1,5,5
3,1,19,2
2,0,4,2
1,1,25,5
0,0,2,2
2,2,66,5
5,3,5,4
2,1,27,1
0,0,0,5
8,7,1,4
1,1,1,5
2,1,0,5
0,0,1,5
1,0,0,2
0,0,1,1
3,0,14,3
2,2,37,5
4,0,8,2
3,2,0,4
0,0,9,5
0,0,1,3
2,1,15,4
0,0,18,5
0,0,3,5
2,2,13,5
2,2,3,5
2,1,1,5
3,3,40,5
2,2,31,5
1,0,2,1
2,1,19,3
1,1,11,5
0,0,2,5
1,1,1,5
1,0,12,3
1,1,13,2
1,0,10,3
0,0,10,1
0,0,0,5
11,1,37,1
3,2,0,4
3,2,26,4
1,0,8,4
0,0,0,5
0,0,2,5
0,0,0,4
1,1,14,5
6,1,31,4
2,1,1,4
3,0,36,1
1,0,15,1
3,0,14,3
3,0,18,2
2,0,1,1
4,0,3,2
3,3,10,5
5,5,47,5
2,1,9,3
2,0,57,2
12,2,38,2
0,0,0,3
6,1,1,1
0,0,0,5
4,3,16,5
1,1,11,5
9,3,3,4
4,0,0,2
1,1,8,4
2,1,6,2
0,0,0,5
2,2,5,5
1,1,3,5
1,0,2,1
0,0,3,4
2,2,19,5
0,0,3,5
1,0,2,5
4,0,18,2
0,0,2,5
2,1,19,3
2,2,23,4
1,1,3,5
3,1,0,2
2,1,10,3
0,0,10,5
1,1,12,2
5,0,22,1
10,10,45,5
1,0,16,2
1,1,0,5
0,0,0,2
0,0,4,1
0,0,2,5
1,1,19,1
1,0,16,5
1,1,1,2
4,3,4,3
0,0,5,5
7,3,5,2
3,0,3,4
0,0,2,5
0,0,4,3
2,2,1,5
10,1,25,5
1,0,3,3
6,3,1,5
1,1,3,5
1,1,9,5
3,3,34,5
2,2,31,5
5,4,2,4
4,0,22,1
11,6,67,4
4,0,20,3
1,1,6,5
0,0,0,5
2,1,3,2
2,1,3,4
6,0,32,4
1,1,16,5
8,3,0,2
0,0,2,5
2,2,60,5
0,0,0,1
0,0,1,5
0,0,1,5
2,1,16,5
0,0,6,5
0,0,1,5
3,3,20,5
1,0,59,5
4,4,4,5
5,4,35,5
5,0,3,1
5,5,26,5
2,0,15,1
1,0,2,1
2,2,2,5
11,2,41,4
0,0,6,5
2,1,0,2
2,2,5,5
3,0,23,2
4,4,41,5
5,3,1,3
1,0,1,1
9,4,0,3
1,1,3,5
0,0,6,4
0,0,1,2
3,1,6,4
3,1,3,2
0,0,4,5
1,1,0,5
1,1,2,4
4,4,1,5
4,2,2,4
1,0,5,1
0,0,2,5
5,0,26,2
1,0,12,2
4,1,1,3
2,1,1,3
4,2,21,4
0,0,0,5
0,0,1,5
2,2,17,5
7,3,18,4
1,0,12,5
2,2,5,5
0,0,10,3
2,2,3,5
0,0,3,4
5,2,19,4
4,1,15,3
0,0,0,2
1,1,28,5
0,0,1,5
2,1,30,5
1,1,11,5
1,0,25,3
4,1,2,1
6,5,50,5
1,1,0,5
10,1,70,2
5,1,9,4
0,0,0,5
3,3,28,5
0,0,0,1
3,0,15,1
1,1,5,5
3,1,14,2
2,0,4,1
7,2,1,2
2,2,22,5
3,2,25,1
0,0,2,5
3,1,0,4
2,1,2,2
5,2,8,4
2,0,19,2
4,4,78,5
1,1,3,5
3,2,24,3
1,1,1,5
1,0,7,2
1,0,22,1
0,0,17,5
3,2,13,4
1,1,4,5
1,0,3,2
0,0,1,4
1,0,0,2
0,0,1,5
2,2,17,5
3,2,32,5
1,1,2,5
8,2,31,1
4,4,22,5
1,0,6,3
0,0,13,5
0,0,4,5
2,1,0,2
3,0,5,4
1,1,20,5
3,3,35,5
1,0,8,2
2,1,1,3
11,2,99,2
0,0,3,5
0,0,4,5
1,0,19,3
1,0,17,1
9,8,1,4
0,0,3,5
0,0,0,5
4,1,19,5
1,1,0,4
0,0,2,4
0,0,2,1
0,0,4,5
0,0,2,4
0,0,0,2
1,1,0,2
3,1,19,4
5,3,17,4
1,1,3,5
0,0,0,5
0,0,3,2
2,2,0,5
2,2,9,5
1,1,7,5
2,2,1,4
19,19,2,5
0,0,8,2
10,2,0,1
1,0,9,1
2,0,20,3
5,5,20,5
1,1,1,5
0,0,0,5
4,3,3,4
2,1,0,4
2,2,0,5
3,0,1,1
1,0,15,1
0,0,8,5
0,0,0,4
2,2,1,2
5,1,1,1
1,0,1,4
4,2,5,3
1,1,14,5
0,0,6,5
2,0,13,2
1,0,5,4
0,0,3,5
2,0,18,4
1,0,32,5
6,3,37,4
1,1,35,5
3,3,5,5
4,1,18,4
1,0,11,5
1,0,4,2
0,0,2,2
0,0,0,2
0,0,1,4
3,1,0,4
3,3,0,4
0,0,0,5
1,1,10,5
3,0,27,2
0,0,1,5
5,5,72,5
2,2,3,5
2,0,5,1
4,1,24,4
2,2,24,5
1,0,24,5
2,0,5,3
1,0,14,3
5,1,26,4
0,0,2,3
0,0,5,2
0,0,17,5
11,9,0,4
0,0,6,5
1,0,4,5
1,0,20,5
0,0,0,5
1,1,2,5
1,1,8,5
0,0,0,3
3,1,15,4
3,1,15,3
8,3,1,4
0,0,0,4
2,2,1,5
2,2,13,5
1,1,14,5
5,5,2,5
4,0,39,1
2,0,10,2
3,3,2,5
2,2,2,5
0,0,4,3
8,6,35,4
0,0,1,3
1,1,3,5
1,1,0,5
4,1,1,2
0,0,0,1
1,1,26,5
8,8,92,5
5,5,1,5
4,0,19,2
2,1,6,1
0,0,1,3
0,0,1,2
0,0,5,1
1,0,10,3
1,1,2,5
3,0,29,1
6,0,64,1
1,0,2,3
4,1,3,1
2,1,11,1
34,1,35,4
2,1,22,5
10,10,2,5
0,0,4,3
1,1,1,5
0,0,3,4
4,4,15,5
0,0,0,5
10,5,0,3
0,0,16,1
4,4,56,5
0,0,6,1
1,1,6,3
11,1,105,4
2,2,2,4
5,4,1,5
0,0,3,5
3,2,1,3
3,0,0,1
8,0,3,3
0,0,0,5
2,0,4,2
8,6,73,5
1,0,4,1
3,3,29,5
3,3,4,5
0,0,34,5
3,3,0,4
2,0,11,1
1,1,23,5
2,2,35,4
6,5,56,5
2,0,1,2
3,1,12,5
1,1,2,5
1,1,24,5
4,4,3,4
0,0,7,5
0,0,6,1
5,5,27,5
6,4,10,5
3,3,26,5
9,8,0,4
2,2,18,5
0,0,8,5
0,0,9,5
2,0,6,4
0,0,0,5
1,1,1,4
1,0,6,1
1,0,2,3
3,3,2,5
5,5,58,5
5,1,4,1
10,1,2,1
6,3,37,4
5,0,1,1
1,1,3,5
1,1,22,5
4,3,3,3
3,1,17,2
1,0,11,2
10,4,0,1
4,4,1,5
0,0,13,2
0,0,1,5
5,2,30,4
2,1,4,4
2,0,8,2
2,1,4,4
1,1,6,5
3,3,23,5
2,0,18,3
0,0,8,4
0,0,12,5
9,6,63,4
2,0,3,4
1,1,12,5
5,2,0,3
1,0,3,2
1,1,1,5
1,0,2,4
3,0,35,4
3,3,23,5
7,0,25,4
15,15,3,5
4,1,2,4
1,1,23,5
0,0,2,5
8,1,5,1
0,0,0,4
0,0,19,1
0,0,3,2
1,0,6,2
5,1,46,1
9,7,35,4
8,7,3,5
0,0,0,5
2,0,7,1
0,0,3,5
16,0,6,1
1,1,34,5
3,1,15,4
14,6,66,4
1,0,1,1
2,2,36,4
1,0,1,2
4,2,14,5
0,0,10,5
2,0,2,4
7,5,4,3
14,14,5,5
2,2,6,5
1,1,10,5
0,0,1,5
1,0,5,1
0,0,18,5
3,1,10,4
2,0,3,2
1,0,14,5
1,1,1,5
0,0,0,5
0,0,11,3
5,5,4,5
3,0,2,1
2,2,1,5
10,5,3,5
4,3,3,5
0,0,6,2
0,0,1,2
2,0,18,1
4,1,19,2
5,5,1,5
12,9,0,3
1,1,3,5
4,0,19,5
1,1,5,5
7,0,4,3
11,1,21,4
16,5,97,4
0,0,0,5
4,0,7,1
0,0,1,1
2,2,10,5
6,1,20,2
0,0,18,2
14,13,3,5
2,2,20,5
1,0,37,5
3,3,0,3
0,0,2,1
3,2,25,4
1,1,3,5
3,0,21,5
0,0,2,5
2,2,0,5
1,0,2,1
5,1,2,1
1,1,5,5
0,0,11,5
1,0,1,2
0,0,2,4
1,1,16,5
1,1,5,5
9,2,67,3
1,1,7,2
1,0,8,1
3,3,0,5
2,0,3,3
0,0,0,5
0,0,0,5
1,0,0,2
1,0,10,4
5,5,46,5
11,8,0,4
0,0,3,2
5,1,21,1
1,1,1,4
4,2,15,5
2,2,18,5
1,1,3,5
0,0,0,5
1,1,1,5
5,5,66,5
3,1,2,3
1,1,0,5
3,1,15,2
1,1,15,5
0,0,12,3
1,1,0,5
3,0,1,2
2,0,28,2
1,1,13,5
0,0,0,5
2,2,13,5
2,2,42,4
2,0,21,2
6,0,1,1
0,0,2,5
9,8,56,5
2,0,4,4
2,1,11,3
4,2,27,5
3,1,0,3
7,0,28,1
1,0,0,2
3,0,1,1
4,1,0,1
3,3,1,5
2,0,2,1
9,4,49,4
6,6,4,5
0,0,4,5
2,2,11,5
6,4,3,5
8,8,1,3
0,0,1,5
0,0,4,5
7,1,23,1
0,0,0,5
8,6,0,5
2,1,3,1
0,0,4,5
1,1,3,5
2,2,31,5
1,0,16,1
0,0,1,5
4,1,29,3
1,1,4,5
2,0,19,1
0,0,4,2
5,1,1,2
9,9,0,5
0,0,0,5
0,0,0,2
1,1,1,5
0,0,5,5
8,0,6,1
3,3,7,5
1,1,11,3
3,1,4,1
3,0,3,4
8,5,2,2
2,0,12,4
0,0,1,5
1,1,4,5
0,0,0,5
7,4,36,4
1,1,19,5
5,5,2,5
0,0,1,3
2,2,1,4
0,0,10,5
0,0,1,5
3,3,0,5
1,1,0,4
1,1,9,5
5,1,17,1
1,0,13,1
0,0,1,5
0,0,0,5
2,0,11,3
0,0,2,2
3,0,21,1
0,0,0,5
0,0,0,4
2,2,13,5
4,2,5,4
0,0,2,5
2,0,27,5
2,2,3,5
2,2,9,5
1,1,2,5
1,1,4,5
0,0,0,2
5,3,2,5
3,1,6,4
1,1,0,5
0,0,2,5
0,0,0,4
0,0,4,5
9,4,2,4
1,0,13,1
5,0,41,3
4,3,22,4
1,1,2,5
6,5,2,4
4,2,3,3
2,1,4,2
1,0,23,4
2,0,17,2
4,2,30,5
9,7,120,5
8,5,0,4
24,16,2,3
1,1,34,5
5,2,9,3
4,3,3,4
1,1,11,4
0,0,31,5
4,3,35,5
2,0,5,1
2,2,1,5
1,1,2,5
5,1,1,2
3,1,16,2
0,0,10,5
2,1,2,1
0,0,0,5
0,0,5,4
0,0,2,5
0,0,11,5
0,0,8,5
4,4,4,5
0,0,0,5
1,1,1,5
0,0,1,5
1,1,3,5
2,2,19,5
7,2,24,2
2,0,18,2
0,0,9,4
1,0,3,1
0,0,0,3
5,3,0,4
0,0,17,5
2,1,18,3
0,0,4,4
2,0,7,2
0,0,2,5
0,0,0,1
2,0,1,3
0,0,1,5
2,2,0,5
6,1,2,1
0,0,51,5
1,1,1,3
2,2,25,5
1,0,1,5
7,1,11,2
5,5,23,5
7,2,23,4
0,0,6,5
15,15,121,5
3,1,8,2
4,3,1,3
0,0,0,2
1,1,2,5
0,0,0,2
1,0,2,3
13,9,1,4
5,1,1,2
9,1,36,2
3,1,39,4
0,0,0,5
1,1,3,5
5,5,71,5
4,4,32,5
1,1,14,5
1,0,8,3
7,3,0,1
0,0,0,3
2,1,0,2
3,3,15,5
2,2,36,5
1,0,0,1
2,1,16,5
1,1,27,5
5,1,30,5
5,1,50,2
0,0,2,3
6,6,2,4
0,0,9,5
3,0,2,2
3,3,11,5
0,0,9,1
3,0,2,4
0,0,5,4
1,0,0,2
1,0,8,2
5,2,13,4
3,1,12,5
4,4,5,5
1,1,1,5
2,2,2,5
0,0,0,5
8,3,1,4
0,0,9,5
1,0,15,3
5,4,1,4
0,0,2,5
0,0,1,3
6,3,13,5
2,2,31,5
2,0,1,3
0,0,10,5
6,0,17,3
3,0,20,3
5,0,47,2
0,0,7,5
0,0,35,5
0,0,4,2
2,1,0,2
0,0,6,5
0,0,7,4
1,1,5,5
7,3,40,4
4,0,1,1
2,0,3,1
4,0,22,2
4,4,20,5
1,1,4,5
14,14,2,5
0,0,1,2
0,0,3,5
1,1,3,5
6,2,1,3
3,0,12,1
0,0,8,4
4,0,25,2
2,0,18,4
2,2,32,5
1,0,8,2
4,4,7,5
8,4,4,4
5,1,13,2
0,0,10,5
1,1,4,5
7,7,0,5
1,1,14,5
0,0,3,5
6,3,34,5
2,1,19,1
3,1,2,5
1,0,8,4
0,0,3,5
2,0,5,1
1,1,17,5
0,0,0,1
0,0,68,5
1,1,1,5
0,0,0,4
9,5,4,2
2,2,16,5
3,1,7,3
1,1,2,5
5,5,30,5
4,2,3,3
2,2,4,5
1,1,7,5
4,0,26,1
4,2,26,3
7,3,33,4
0,0,0,1
0,0,3,5
1,1,1,5
0,0,1,5
0,0,2,5
1,1,2,3
3,3,57,5
0,0,0,3
1,0,7,4
14,2,114,2
3,0,23,2
0,0,3,5
0,0,16,2
4,0,0,5
4,1,25,3
0,0,1,5
4,4,4,5
1,0,9,5
0,0,3,1
1,1,7,4
3,3,5,5
8,2,1,1
4,0,2,2
0,0,0,4
4,4,6,5
13,4,4,3
0,0,1,5
0,0,0,5
1,0,1,1
2,0,26,5
17,0,39,2
1,0,3,1
2,2,1,5
4,2,40,4
1,1,2,5
0,0,3,1
3,3,2,5
4,0,20,2
2,2,0,4
0,0,4,5
5,0,29,2
7,5,40,5
4,2,29,4
0,0,3,5
2,2,4,5
0,0,10,5
1,1,0,5
0,0,5,5
0,0,1,2
6,0,0,1
1,1,2,5
2,2,8,5
6,0,16,4
2,0,4,3
0,0,1,2
0,0,18,5
2,0,2,4
4,4,31,5
2,2,1,4
1,1,3,5
2,1,18,5
0,0,0,1
5,2,4,2
1,1,31,5
0,0,1,2
4,2,46,3
0,0,5,4
1,1,2,5
0,0,2,5
0,0,0,5
1,1,4,2
0,0,1,3
4,4,3,5
7,5,1,4
4,1,16,4
5,1,33,4
3,3,1,4
6,3,22,3
2,0,14,3
0,0,0,5
0,0,12,5
1,1,4,5
0,0,4,4
10,2,104,1
0,0,0,1
7,1,7,1
3,0,2,1
9,0,37,1
0,0,2,1
0,0,5,5
1,1,3,5
13,1,9,3
1,0,1,2
5,2,29,4
3,0,22,1
0,0,10,4
1,1,2,1
1,1,2,5
4,4,24,5
0,0,4,5
0,0,0,5
0,0,2,5
3,0,62,1
1,0,1,2
3,1,16,1
0,0,2,5
0,0,0,5
0,0,0,4
3,3,0,4
3,3,2,5
3,1,30,4
0,0,10,5
0,0,4,2
1,0,15,3
2,1,27,3
1,0,9,3
1,0,5,2
2,2,15,5
0,0,0,2
4,0,3,2
0,0,3,5
7,3,40,3
0,0,1,4
0,0,15,5
4,2,21,3
2,1,4,4
10,1,9,2
7,4,1,2
6,0,11,3
2,0,10,3
3,1,0,4
0,0,1,4
0,0,2,5
3,1,3,2
1,0,1,2
1,1,11,5
3,1,1,2
3,0,19,2
7,1,19,1
18,5,2,1
1,1,1,5
0,0,0,5
3,3,2,5
4,0,24,1
0,0,0,5
1,0,2,4
2,0,20,3
6,2,6,5
2,1,4,4
1,1,24,5
0,0,2,1
5,1,0,4
0,0,3,5
0,0,1,5
0,0,1,5
0,0,1,2
2,2,11,5
0,0,0,5
0,0,3,5
0,0,5,5
1,1,21,5
1,1,6,4
6,6,2,5
2,0,12,1
5,3,1,2
3,3,3,4
7,0,0,4
4,1,1,5
7,7,66,5
0,0,4,1
5,1,43,2
0,0,3,3
1,0,10,1
5,3,4,5
1,0,14,3
1,0,6,3
2,0,12,4
5,5,3,5
3,3,5,2
1,1,12,5
0,0,1,1
0,0,13,5
4,2,25,4
2,0,29,2
7,0,23,1
18,4,76,2
4,0,1,1
2,0,2,2
2,2,27,5
0,0,0,2
7,2,43,3
1,1,21,5
3,3,2,5
4,2,42,3
1,1,24,5
3,2,3,5
0,0,3,5
0,0,5,2
0,0,1,5
8,4,1,4
1,1,23,5
4,4,23,5
4,0,9,4
4,2,63,5
3,0,7,4
2,0,0,3
2,2,2,2
4,1,43,3
4,3,6,4
8,3,6,3
4,2,2,4
1,0,3,2
0,0,1,5
1,0,12,4
4,2,4,4
3,1,8,5
0,0,21,5
0,0,5,5
3,1,4,4
2,1,2,2
0,0,1,2
1,1,16,4
5,2,25,5
3,0,2,1
5,0,1,1
4,4,10,5
1,0,29,4
1,1,5,5
4,0,16,1
5,5,0,5
5,3,2,3
0,0,0,5
3,1,20,4
15,6,114,2
4,2,11,5
0,0,0,5
0,0,0,1
0,0,10,5
0,0,5,5
0,0,0,3
1,0,4,1
1,1,20,4
4,0,0,3
1,1,5,3
0,0,5,2
4,3,49,4
0,0,2,2
0,0,0,5
2,0,7,1
0,0,25,4
4,0,16,1
1,0,7,2
6,1,1,2
7,2,29,2
3,1,8,3
1,0,2,3
1,0,8,2
1,0,0,1
2,2,28,5
11,7,13,4
14,1,17,2
2,1,1,3
2,0,26,3
0,0,0,2
2,2,0,5
1,0,5,3
5,2,1,5
1,1,5,5
0,0,0,5
0,0,3,1
6,4,1,4
7,2,3,3
4,4,0,5
0,0,6,2
4,1,27,3
11,3,50,2
12,8,108,4
5,0,0,5
0,0,2,4
0,0,0,2
3,3,15,5
18,4,4,1
5,0,3,1
2,1,1,5
2,1,3,2
2,2,9,5
2,2,4,3
2,1,5,2
0,0,0,2
3,0,28,1
11,1,32,4
0,0,19,5
5,1,32,2
1,1,32,5
3,1,22,4
1,0,9,4
0,0,5,5
0,0,3,5
2,0,6,2
4,3,0,5
2,0,16,1
12,0,9,3
0,0,1,1
9,9,164,5
4,4,0,4
2,2,24,5
6,3,2,3
0,0,1,5
0,0,16,3
5,1,32,1
11,11,74,5
15,6,57,5
2,1,45,4
1,1,22,5
6,1,33,1
0,0,3,5
5,4,0,4
2,1,2,2
2,1,4,5
3,3,0,5
1,1,2,5
0,0,1,5
4,4,44,5
3,0,12,1
1,1,1,5
0,0,3,5
0,0,4,5
0,0,3,5
8,0,12,5
0,0,8,5
3,3,22,5
0,0,1,5
2,0,16,2
5,0,1,2
1,1,16,4
1,1,29,5
16,14,6,4
2,2,1,4
4,4,32,5
1,0,15,5
1,1,1,2
0,0,6,5
5,1,20,3
2,0,26,3
0,0,27,5
0,0,3,4
1,0,14,2
1,1,6,5
0,0,2,5
4,1,17,4
1,1,0,4
7,7,2,5
0,0,0,5
5,2,47,2
0,0,6,1
7,0,29,1
0,0,3,5
6,6,4,5
0,0,1,5
4,0,5,2
5,0,24,1
2,0,25,3
0,0,8,5
2,0,20,1
0,0,1,5
3,0,0,2
0,0,9,5
0,0,3,5
6,2,1,3
2,1,89,5
0,0,5,4
2,0,2,1
4,0,1,3
2,2,19,5
0,0,2,3
1,1,22,5
1,0,1,4
4,4,102,5
0,0,4,2
9,0,61,1
3,1,14,5
0,0,9,2
1,0,21,2
1,1,4,5
1,0,16,4
0,0,0,5
0,0,3,5
0,0,0,2
0,0,18,5
0,0,0,4
0,0,0,5
0,0,0,5
2,2,2,4
8,1,63,3
0,0,5,5
2,2,6,5
3,1,19,5
0,0,0,5
0,0,0,1
0,0,0,5
1,1,1,5
1,1,1,2
0,0,2,1
1,1,12,5
0,0,6,5
0,0,3,5
0,0,3,5
2,2,1,3
0,0,3,3
1,0,0,1
0,0,4,4
3,0,19,1
3,3,1,5
1,1,16,3
6,2,36,4
2,0,7,2
0,0,2,5
8,3,3,3
6,5,2,4
2,2,0,5
1,1,26,5
3,0,11,2
0,0,16,5
2,0,3,1
0,0,1,5
0,0,1,5
11,0,3,1
3,0,1,1
8,4,62,4
3,2,12,4
1,1,6,5
2,0,5,5
1,1,25,5
0,0,1,5
4,4,2,5
4,1,0,1
2,2,56,5
0,0,1,5
3,1,4,3
5,0,15,4
3,3,13,5
0,0,2,4
3,3,1,5
0,0,3,2
1,0,20,2
0,0,3,4
6,3,8,5
7,1,36,2
1,1,11,5
0,0,4,2
5,1,1,1
0,0,8,5
9,2,2,4
1,0,6,1
0,0,5,5
3,0,15,3
12,8,2,4
9,5,48,3
0,0,0,5
2,0,7,1
5,5,84,5
0,0,7,2
1,0,3,2
3,3,5,5
9,7,1,3
4,0,14,1
5,0,12,4
2,2,16,5
1,0,11,1
0,0,2,5
7,5,41,5
3,3,24,5
4,1,43,1
1,1,10,5
0,0,4,2
0,0,2,5
0,0,5,5
2,1,34,4
0,0,1,5
9,2,2,1
4,0,13,3
0,0,4,5
1,1,1,5
1,0,8,1
0,0,2,5
0,0,1,5
2,2,26,5
13,1,68,1
0,0,9,5
1,1,3,5
1,1,5,5
3,3,6,5
5,0,14,4
1,1,7,3
0,0,0,5
0,0,0,5
2,1,1,2
5,0,22,2
3,3,16,5
0,0,4,5
8,2,45,1
0,0,2,5
1,0,1,2
11,10,86,5
8,8,86,5
1,1,8,5
1,1,9,5
3,1,26,2
4,2,2,4
7,5,11,4
3,3,4,5
1,0,14,5
0,0,7,5
2,2,70,5
3,0,4,4
1,0,1,1
0,0,10,5
4,4,35,5
0,0,2,2
3,3,3,5
1,1,0,5
0,0,0,5
2,0,9,1
2,2,3,5
0,0,1,5
4,3,2,4
0,0,2,5
0,0,2,1
3,0,20,1
3,1,13,2
6,0,15,5
0,0,1,1
0,0,0,2
0,0,10,1
1,1,10,5
8,2,54,2
1,0,8,4
1,1,1,5
2,0,1,5
13,13,225,5
0,0,0,5
2,0,10,2
2,2,11,5
1,1,1,5
7,1,65,1
7,1,31,1
2,0,2,1
0,0,3,5
2,0,5,2
1,0,3,2
1,1,14,5
1,0,6,2
11,1,0,1
0,0,1,1
2,1,2,1
7,0,26,1
4,0,14,4
2,2,33,5
4,1,4,3
1,0,13,4
8,0,11,1
0,0,3,1
1,1,3,4
0,0,0,5
0,0,1,2
2,0,24,3
1,1,3,5
1,0,4,1
5,1,5,5
2,2,43,5
3,1,15,2
0,0,1,1
8,1,9,1
0,0,1,3
2,1,15,3
1,0,3,2
4,0,6,1
3,3,64,5
0,0,0,5
2,1,1,3
0,0,0,1
3,0,5,2
8,3,4,4
8,0,6,2
0,0,5,1
0,0,2,1
0,0,2,5
1,0,1,2
1,0,2,4
3,1,5,3
1,1,2,5
1,1,3,5
0,0,0,3
0,0,0,2
4,3,49,4
0,0,0,1
4,1,10,1
8,3,81,4
3,3,26,5
0,0,3,4
1,1,1,5
3,1,30,5
4,3,3,4
0,0,14,5
2,0,5,3
1,1,28,5
0,0,0,5
17,2,1,4
3,1,2,4
7,2,34,4
3,0,13,4
6,2,32,4
3,3,25,5
1,1,0,5
2,0,3,4
7,3,42,2
3,2,8,4
8,4,10,3
0,0,13,3
2,0,13,1
3,0,18,2
1,1,7,5
0,0,10,1
5,0,21,2
10,10,66,5
4,1,16,4
0,0,4,4
6,0,10,2
1,0,19,4
2,2,64,5
2,0,11,4
5,5,128,5
3,3,7,5
1,1,3,3
1,1,2,5
2,1,26,2
2,0,38,2
0,0,0,5
5,2,0,2
0,0,8,5
1,1,2,5
9,6,1,5
6,5,0,4
1,0,2,2
4,4,3,5
3,2,2,4
2,2,2,4
2,2,1,5
11,11,90,5
2,2,1,5
1,1,2,5
4,4,18,5
0,0,14,5
3,3,39,5
3,2,22,5
3,0,6,4
3,1,22,2
4,4,4,5
2,2,3,4
2,0,23,2
0,0,2,5
6,1,25,2
1,1,12,5
0,0,0,5
1,0,18,2
2,2,1,5
3,1,15,4
2,2,2,5
5,2,4,4
0,0,0,1
0,0,8,5
6,6,2,5
0,0,11,5
1,1,21,5
9,0,17,5
0,0,3,3
4,3,1,5
8,1,18,3
2,2,31,5
1,1,5,5
1,1,0,5
3,1,17,2
2,2,28,5
0,0,2,4
1,0,1,1
7,1,4,4
0,0,2,5
12,4,62,4
1,0,4,1
2,2,4,5
0,0,0,5
2,1,31,4
0,0,7,5
4,4,0,5
2,2,1,5
0,0,1,5
7,2,56,3
1,0,1,2
6,4,3,4
0,0,0,5
0,0,5,5
4,0,30,2
1,0,2,1
0,0,6,5
1,0,18,2
12,1,95,2
1,1,40,5
0,0,2,4
1,1,25,5
1,1,3,5
1,0,1,4
17,1,12,3
24,9,200,3
3,2,10,2
0,0,0,5
1,1,1,5
1,0,4,1
6,2,39,5
0,0,1,5
5,5,49,5
10,1,76,2
0,0,0,4
0,0,9,5
4,3,0,4
0,0,0,5
4,1,2,5
2,2,7,5
0,0,19,5
2,2,4,5
1,1,1,5
3,3,4,5
8,6,3,4
1,1,0,5
6,4,1,3
3,1,3,3
1,1,1,5
0,0,3,5
3,1,0,1
3,1,1,3
1,1,10,5
0,0,7,3
