scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
hh_work_only,2.59855,1.09915,1.4994,6,10,0,35,0.33045,0.1254,0.42298589598045055,33%,0.87,42%,6 (0-35),180,90,45,0,4,0.30000000000000004,0.53,0.6,0.5
isolation_manual_tracing_met_only,2.59595,1.1232,1.47275,9,13,1,39,0.32525,0.1197,0.43267397291935517,33%,0.85,43%,9 (1-39),230,120,58,0,4,0.30000000000000004,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.6238,1.383,1.2408,7,12,1,37,0.2796,0.0929,0.5270981019894809,28%,0.71,53%,7 (1-37),220,110,54,0,4,0.30000000000000004,0.53,0.6,0.5
isolation_manual_tracing,2.5572,1.15015,1.40705,11,15,1,45,0.3152,0.11355,0.4497692788987956,32%,0.83,45%,11 (1-45),270,140,68,0,4,0.30000000000000004,0.53,0.6,0.5
