scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.6149,1.75765,0.85725,22,36,1,115,0.18845,0.0565,0.6721671956862596,19%,0.28,67%,22 (1-120),650,320,160,0.6000000000000001,4,0.95,0.53,0.6,0.5
isolation_manual_tracing,2.5999,1.84955,0.75035,28,43,1,133,0.16025,0.05025,0.7113927458748414,16%,0.25,71%,28 (1-130),770,390,190,0.6000000000000001,4,0.95,0.53,0.6,0.5
cell_phone,2.5779,1.55785,1.02005,4,14,0,58,0.22565,0.07285,0.6043097094534311,23%,0.34,60%,4 (0-58),250,130,63,0.6000000000000001,4,0.95,0.53,0.6,0.5
