rr,rr_reduced,total_traced,inf_p
4,4,38,5
0,0,12,5
9,0,15,2
14,0,47,3
2,0,8,4
0,0,10,2
2,0,12,4
0,0,4,3
0,0,13,5
3,0,54,4
0,0,10,2
3,3,10,5
0,0,10,5
6,6,149,5
3,0,32,1
0,0,7,5
0,0,1,2
3,3,49,5
0,0,2,5
0,0,5,5
3,0,24,3
7,2.2,53,4
2,2,151,5
0,0,14,5
0,0,13,5
6,0,10,2
2,2,3,5
0,0,2,1
1,0,13,1
0,0,0,5
2,2,58,5
2,0.19999999999999996,8,4
2,2,18,5
2,2,20,5
4,3,15,5
0,0,2,3
0,0,2,5
3,3,44,5
1,1,5,5
0,0,5,5
0,0,3,5
0,0,3,5
4,4,39,5
3,0,17,4
0,0,21,5
3,2,18,5
0,0,11,4
0,0,4,3
1,1,18,5
0,0,11,5
2,0.19999999999999996,26,4
0,0,10,2
5,1,159,2
3,3,30,5
3,3,57,5
1,1,11,5
1,1,2,5
6,6,116,5
5,2,53,4
0,0,13,5
7,4,101,5
2,2,86,5
1,1,47,5
0,0,21,5
0,0,1,5
2,2,29,5
1,1,19,5
1,1,58,5
1,0,5,2
0,0,9,5
0,0,1,1
2,1,15,5
0,0,4,5
2,2,7,4
5,5,49,5
1,1,55,5
4,0,12,1
13,0,134,1
1,0,28,2
2,0,17,1
4,2,21,4
1,1,9,2
0,0,3,2
0,0,3,5
0,0,23,5
0,0,14,3
6,0,25,2
1,1,19,5
1,1,11,5
7,7,119,5
9,0,169,4
0,0,6,2
1,0,4,3
0,0,29,2
6,2,84,5
5,0,36,3
2,2,137,5
1,1,57,5
0,0,13,5
0,0,3,5
0,0,7,2
1,0,18,2
1,0,13,1
3,3,113,5
0,0,3,5
5,3,60,2
1,0,8,4
2,2,13,5
5,1,24,2
1,0,41,1
4,0,38,1
1,1,63,5
2,2,10,5
4,0,30,1
1,0,3,2
0,0,14,5
0,0,3,5
0,0,15,5
1,1,3,5
0,0,6,5
1,0,2,2
2,0.19999999999999996,28,4
1,0,5,1
4,2,12,3
4,3,37,5
1,1,7,5
0,0,2,4
5,5,104,5
0,0,3,5
7,7,22,5
0,0,9,5
0,0,43,5
1,1,36,5
0,0,1,5
3,1,6,1
0,0,1,1
1,0,3,4
1,0,6,2
4,4,33,5
2,2,43,5
1,1,27,5
0,0,1,5
0,0,4,5
4,0,6,2
2,1.2,16,4
1,1,15,5
1,0,13,1
0,0,1,2
1,0,12,2
2,2,11,5
4,4,35,5
1,1,23,5
7,5,67,5
0,0,13,5
5,1,14,4
4,0,27,1
1,0,13,5
0,0,27,5
3,1,22,3
3,2,43,5
6,2,74,4
9,0,13,3
4,2,7,5
3,3,12,5
1,0,23,2
2,0.19999999999999996,2,4
0,0,11,2
3,1.2,13,4
1,1,38,5
0,0,3,2
0,0,7,5
2,2,62,5
2,2,23,5
0,0,2,3
4,0,63,3
0,0,1,1
0,0,2,1
2,2,34,5
2,0,12,3
2,1,22,4
3,1,31,4
0,0,21,1
1,0,20,2
2,0,38,2
1,1,33,2
3,1,18,2
1,1,8,5
2,2,4,5
3,1.2,46,4
0,0,1,4
8,0,88,1
2,0,18,1
4,2,47,2
6,0,60,2
1,1,2,5
2,2,116,5
0,0,7,5
0,0,16,5
1,0,39,4
3,2,8,5
5,5,46,5
0,0,5,5
2,2,51,5
8,8,67,5
3,2,11,5
0,0,8,5
0,0,20,3
0,0,33,5
1,1,24,5
1,0,10,1
3,1,21,3
1,0,2,2
4,2,43,3
1,1,33,5
1,0,7,4
10,4,76,5
0,0,14,5
2,0,3,3
4,0,23,1
0,0,3,2
8,1,29,2
3,0,15,2
2,0,7,1
3,3,18,5
1,0,14,4
0,0,25,1
1,0,7,1
1,1,28,5
0,0,21,2
4,2,39,4
1,1,44,5
5,0,16,1
1,0,12,2
2,0,4,1
0,0,1,5
2,1,13,1
7,3,15,5
8,0,29,2
1,0,12,2
1,0,14,5
0,0,0,3
3,0,7,1
0,0,9,5
5,5,83,5
0,0,7,5
1,0.19999999999999996,8,4
2,1,21,3
3,3,57,5
2,0.3999999999999999,14,4
5,3,23,4
