rr,rr_reduced,total_traced,inf_p
4,1,87,3
0,0,27,5
1,1,40,5
12,0,150,2
2,0,35,2
1,1,48,5
2,1,4,1
4,0,88,1
2,1,12,1
0,0,12,4
2,2,72,5
8,0,51,2
4,4,60,5
22,1,280,2
0,0,3,5
1,1,3,5
0,0,3,4
2,2,59,5
9,9,55,5
5,5,130,5
0,0,14,5
1,0,41,4
0,0,27,5
3,0,13,1
2,0,28,1
2,0,79,2
0,0,28,4
0,0,57,5
0,0,2,5
2,2,67,5
8,0.20000000000000018,84,4
1,1,4,5
6,0.20000000000000018,78,4
2,2,117,5
6,0,64,1
21,1,157,3
1,0,16,4
6,0,56,2
2,0,37,2
0,0,6,4
1,1,11,5
0,0,2,2
0,0,0,5
0,0,1,5
0,0,16,5
0,0,3,2
8,0.40000000000000036,149,4
0,0,10,2
1,1,3,5
3,0,26,3
0,0,40,5
2,2,52,5
3,1,41,4
1,0,22,2
3,3,62,5
10,1,92,2
5,2,56,4
1,0,21,1
0,0,10,4
2,0.19999999999999996,10,4
2,2,58,5
1,0,32,1
7,1.2000000000000002,56,4
0,0,1,3
2,2,9,5
1,1,18,3
1,1,11,4
0,0,3,4
9,1,76,2
5,0,52,2
2,0,20,3
2,1,9,1
7,0,153,3
1,1,37,5
9,1.2000000000000002,142,4
0,0,10,3
1,1,20,5
1,0,6,3
3,0,93,1
1,0,2,4
1,0,1,3
0,0,27,5
5,0.20000000000000018,88,4
0,0,8,5
4,0,41,1
2,2,102,5
1,1,26,5
2,0,42,2
1,1,6,5
1,0,37,4
4,0.20000000000000018,78,4
2,0,34,1
0,0,1,5
12,0,153,2
3,0,39,2
8,1.5999999999999996,134,4
2,2,43,5
1,0,3,1
4,4,140,5
13,0,161,3
12,0,86,1
1,1,16,5
4,4,88,5
1,0,32,3
4,4,62,5
0,0,11,1
3,0,62,4
3,0,42,2
1,1,5,5
2,2,19,5
4,0,99,1
1,1,27,5
1,1,22,5
0,0,35,5
2,0,83,4
0,0,1,3
2,2,115,5
1,0,24,2
1,1,21,5
2,2,26,5
0,0,2,5
1,1,45,5
5,5,70,5
0,0,6,5
1,1,12,5
6,0,97,2
1,0,7,1
1,0,24,3
2,2,132,5
11,0,143,1
1,0,2,1
0,0,7,4
0,0,4,1
0,0,2,3
5,5,171,5
3,0,20,1
1,0,15,2
2,0,36,1
2,0,39,4
7,0,97,3
6,0,75,3
0,0,56,5
2,0.19999999999999996,12,4
5,1,41,4
1,0,16,1
1,1,1,5
1,0,6,3
0,0,21,3
3,3,51,5
1,1,92,5
3,0,51,1
1,0,3,2
1,0,21,4
1,1,28,5
1,1,15,5
0,0,29,5
2,2,91,5
1,0,5,1
0,0,1,2
0,0,1,5
3,0,40,2
2,2,26,5
9,1,72,4
0,0,21,3
0,0,0,2
9,9,116,5
1,0,23,1
3,0,17,4
2,2,12,5
3,3,37,5
2,0,57,3
2,0.19999999999999996,6,4
5,0,45,1
1,1,4,5
2,0,42,3
2,2,57,5
1,0,4,1
2,1,69,1
8,0,101,1
0,0,12,5
2,1,42,4
2,0,31,1
4,4,107,5
0,0,31,5
0,0,6,4
1,0,36,1
3,0.19999999999999996,69,4
5,1,82,4
5,0,39,4
0,0,13,3
11,0,156,3
3,3,3,5
5,2,144,4
0,0,51,5
2,2,34,5
3,0,55,3
2,2,15,5
13,0,229,1
0,0,0,5
10,0,103,1
0,0,13,4
1,1,43,5
2,0,13,4
3,3,84,5
2,2,59,5
2,0,25,1
0,0,1,1
5,5,44,5
1,1,36,5
3,1,20,4
1,0,37,2
3,0,21,1
3,0,18,3
3,1,44,3
9,9,143,5
0,0,17,5
4,0,58,2
6,0.20000000000000018,141,4
6,1,163,3
2,2,36,5
5,5,118,5
4,4,130,5
1,0,8,1
4,0,46,3
11,1,172,1
0,0,1,5
2,2,41,5
4,1,58,2
4,1,55,3
2,0,37,4
5,5,125,5
1,0,4,1
4,4,71,5
0,0,3,3
1,1,2,5
5,0,123,3
2,2,33,5
1,0,36,2
5,0,124,1
2,1,24,2
0,0,5,2
2,2,15,5
8,1.4000000000000004,85,4
3,3,52,5
4,1,23,1
1,1,24,5
0,0,6,2
0,0,2,3
3,1,115,1
0,0,1,2
1,0.19999999999999996,3,4
0,0,17,5
0,0,26,3
0,0,3,5
0,0,4,5
1,1,6,5
0,0,5,1
5,5,175,5
1,0,42,3
0,0,24,5
9,2.2,137,4
5,2.4,97,4
2,2,33,5
4,4,130,5
0,0,5,5
0,0,12,5
2,0,11,1
1,1,22,5
3,0,67,1
0,0,17,5
0,0,22,5
1,1,44,5
1,1,13,5
3,0,44,3
5,5,70,5
1,1,3,5
5,0.3999999999999999,65,4
0,0,24,5
7,7,94,5
1,1,36,5
2,0,30,1
5,1,30,1
0,0,2,4
3,0,45,3
9,0,71,2
11,0,196,3
5,1.4,92,4
1,0,4,2
2,1,8,3
0,0,11,2
1,1,70,5
0,0,2,5
0,0,1,5
13,2,159,4
1,1,32,5
1,1,66,5
1,1,2,5
9,0,131,1
1,1,4,2
3,0.20000000000000018,31,4
1,1,3,5
13,0.40000000000000036,120,4
0,0,11,2
1,0,11,4
4,0,56,2
8,0,151,2
1,1,2,5
3,3,67,5
17,6.199999999999999,247,4
1,0,2,3
0,0,2,5
4,0,80,3
0,0,3,5
0,0,6,5
3,1,37,3
2,1,36,4
0,0,37,5
1,0.19999999999999996,3,4
4,0,58,1
0,0,1,3
0,0,6,1
10,0,149,1
2,2,18,5
