scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay,p_tested
isolation_manual_tracing,2.9265,0.7997,2.1268,20,30,1,94,0.4549,0.2046,0.27326157526055017,45%,1.5,27%,20 (1-94),480000,120000,24000,1630000,0,4,0.6000000000000001,0.53,0.7,0.75,0,0.06,2,3,0.8
