scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.63945,0.99051,1.64894,17,26,1,79,0.3832,0.14575,0.37527136335221356,38%,1,38%,17 (1-79),420000,100000,21000,1410000,0,4,0.5,0.53,0.7,0.5,0,0.06,3,1
