scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.56165,0.82575,1.7359,2,2.1,0,4,0.37005,0.15035,0.32235082856752484,37%,1.2,32%,2 (0-4),34000,8400,1700,114000,0,4,0,0.53,0.7,0.5,0,0.06,0,1
