scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.63375,1.02551,1.60824,19,30,1,93,0.379,0.143,0.3893725676317039,38%,0.98,39%,19 (1-93),480000,120000,24000,1630000,0,4,0.6000000000000001,0.53,0.7,0.5,0,0.06,3,1
