scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.57485,1.27206,1.30279,31,48,1,146,0.3044,0.10405,0.4940326620968213,30%,0.66,49%,31 (1-150),770000,190000,38000,2600000,0,4,1,0.53,0.7,0.5,0,0.06,2,1
