scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.61055,1.3276,1.28295,31,48,1,148,0.2991,0.10225,0.5085518377353431,30%,0.63,51%,31 (1-150),770000,190000,38000,2600000,0,4,1,0.53,0.7,0.5,0,0.06,0,3
