scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.5944,0.90686,1.68754,22,34,1,107,0.3876,0.15335,0.34954517422139986,39%,1.1,35%,22 (1-110),540000,140000,27000,1840000,0,4,0.7000000000000001,0.53,0.7,0.5,0,0.06,3,3
