scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.6014,0.97238,1.62902,8,11,1,32,0.3513,0.13625,0.3737910355962174,35%,1,37%,8 (1-32),180000,44000,8800,597000,0,4,0.2,0.53,0.7,0.5,0,0.06,0,1
