scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC,cc_risk,test_delay,trace_delay
isolation_manual_tracing,2.55615,1.16049,1.39566,21,34,1,105,0.3282,0.1167,0.4539991784519688,33%,0.76,45%,21 (1-100),540000,140000,27000,1840000,0,4,0.7000000000000001,0.53,0.7,0.5,0,0.06,0,3
