scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.4451,1.1038,1.3413,5,21,1,81,0.29005,0.10605,0.45143347920330457,29%,0.74,45%,5 (1-81),95000,19000,3800,0,4,0.95,0.6000000000000001,0.6,0.5,0
cell_phone_met_limit,2.43055,1.2668,1.16375,5,17,1,62,0.25815,0.0822,0.5211989055974986,26%,0.64,52%,5 (1-62),76000,15000,3100,0,4,0.95,0.6000000000000001,0.6,0.5,0
