scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.6262,1.49715,1.12905,22,36,1,116,0.24305,0.08335,0.5700822481151473,24%,0.485,57%,22 (1-120),650,320,160,0,56,0.95,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.57645,1.452,1.12445,21,35,1,114,0.24545,0.08265,0.5635661472180713,25%,0.493,56%,21 (1-110),630,320,160,0,56,0.95,0.53,0.6,0.5
cell_phone,2.5622,1.15215,1.41005,4,15,0,58,0.3139,0.11325,0.44967215674030125,31%,0.621,45%,4 (0-58),270,140,68,0,56,0.95,0.53,0.6,0.5
cell_phone_met_limit,2.62205,1.17595,1.4461,4,15,0,57,0.318,0.11775,0.4484849640548426,32%,0.623,45%,4 (0-57),270,140,68,0,56,0.95,0.53,0.6,0.5
