scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.58505,1.85815,0.7269,22,36,1,116,0.1625,0.0435,0.7188062126457901,16%,0.204,72%,22 (1-120),650,320,160,0.8,4,0.95,0.53,0.6,0.5
isolation_manual_tracing,2.53715,1.90375,0.6334,28,42,1,132,0.1385,0.0397,0.7503498019431252,14%,0.181,75%,28 (1-130),760,380,190,0.8,4,0.95,0.53,0.6,0.5
cell_phone,2.59845,1.69045,0.908,4,14,0,57,0.2028,0.06205,0.6505609113125133,20%,0.254,65%,4 (0-57),250,130,63,0.8,4,0.95,0.53,0.6,0.5
