scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.5543,1.66085,0.89345,22,35,1,114,0.19895,0.05785,0.6502172806639783,20%,0.313,65%,22 (1-110),630,320,160,0.5,6,0.95,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.59715,1.84665,0.7505,19,33,1,107.049999999999,0.16815,0.04085,0.7110293976089175,17%,0.258,71%,19 (1-110),590,300,150,0.5,6,0.95,0.53,0.6,0.5
cell_phone,2.6063,1.5062,1.1001,4,14,0,56,0.2465,0.0835,0.5779073782757165,25%,0.377,58%,4 (0-56),250,130,63,0.5,6,0.95,0.53,0.6,0.5
cell_phone_met_limit,2.5456,1.6024,0.9432,5,13,0,47,0.2115,0.05875,0.6294783155248271,21%,0.331,63%,5 (0-47),230,120,58,0.5,6,0.95,0.53,0.6,0.5
