scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.5614,1.4716,1.0898,22,35,1,112,0.2435,0.07985,0.5745295541500741,24%,0.46,57%,22 (1-110),630,320,160,0,2,0.95,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.5947,1.7517,0.843,15,30,1,102,0.1805,0.055,0.6751069487802058,18%,0.35,68%,15 (1-100),540,270,140,0,2,0.95,0.53,0.6,0.5
cell_phone,2.5793,1.16325,1.41605,5,15,0,59,0.31385,0.1159,0.4509944558601171,31%,0.6,45%,5 (0-59),270,140,68,0,2,0.95,0.53,0.6,0.5
cell_phone_met_limit,2.5937,1.47205,1.12165,4,11,0,43,0.24455,0.0795,0.5675482900875197,24%,0.47,57%,4 (0-43),200,99,50,0,2,0.95,0.53,0.6,0.5
