scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.5671,0.9863,1.5808,3,7.2,0,32,0.3537,0.12905,0.38420786101047877,35%,0.97,38%,3 (0-32),32000,6500,1300,0,4,0.95,0.30000000000000004,0.6,0.5,0
cell_phone_met_limit,2.5889,1.22235,1.36655,3,6.2,0,24,0.31175,0.102,0.47215033411873775,31%,0.83,47%,3 (0-24),28000,5600,1100,0,4,0.95,0.30000000000000004,0.6,0.5,0
