scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,contactsR1,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.57804,0.97472,1.60332,2,2.1,0,4,0.34964,0.13408,0.37808567749142763,35%,1,38%,2 (0-4),38000,9400,1900,128000,0,4,0.95,0,0.7,0.5,0
cell_phone_met_limit,2.57592,1.214,1.36192,2,2.1,0,4,0.30136,0.10232,0.47128792819652787,30%,0.85,47%,2 (0-4),38000,9400,1900,128000,0,4,0.95,0,0.7,0.5,0
