scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.593,1.255,1.338,12,27,1,97,0.29555,0.1046,0.483995372155804,30%,0.69,48%,12 (1-97),120000,24000,4900,0,4,0.95,0.7000000000000001,0.6,0.5,0
cell_phone_met_limit,2.57915,1.4165,1.16265,12,22,1,75,0.2639,0.0815,0.549211949673342,26%,0.6,55%,12 (1-75),99000,20000,4000,0,4,0.95,0.7000000000000001,0.6,0.5,0
