scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.6018,0.9088,1.693,2,2.1,0,4,0.3713,0.14445,0.3492966407871473,37%,1.1,35%,2 (0-4),9400,1900,380,0,4,0.95,0,0.6,0.5,0
cell_phone_met_limit,2.56365,1.1442,1.41945,2,2.1,0,4,0.321,0.1066,0.4463167749107717,32%,0.94,45%,2 (0-4),9400,1900,380,0,4,0.95,0,0.6,0.5,0
