scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
isolation_manual_tracing_met_only,2.4,1.402,0.998,20,45,1.95,145.15,0.19,0.06,0.5841666666666667,19%,0.42,58%,20 (2-150),200000,40000,8100,0.6,4,0.95,0.53,0.6,0.5,0
isolation_manual_tracing,2.75,1.904,0.846,25,49,1,115.3,0.24,0.05,0.6923636363636363,24%,0.31,69%,25 (1-120),220000,44000,8800,0.6,4,0.95,0.53,0.6,0.5,0
cell_phone,2.27,1.39,0.88,5,16,1,66.1,0.2,0.03,0.6123348017621145,20%,0.39,61%,5 (1-66),72000,14000,2900,0.6,4,0.95,0.53,0.6,0.5,0
