scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
hh_work_only,2.56945,1.2978,1.27165,12,26,0,95,0.2798,0.0997,0.5050886376461888,28%,0.629,51%,12 (0-95),470,230,120,0,4,0.9,0.53,0.6,0.5
isolation_manual_tracing_met_only,2.5893,1.4452,1.1441,21,34,1,109,0.25285,0.0849,0.5581431274861932,25%,0.562,56%,21 (1-110),610,310,150,0,4,0.9,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.6177,1.6469,0.9708,17,31,1,102,0.21605,0.0623,0.6291400848072736,22%,0.472,63%,17 (1-100),560,280,140,0,4,0.9,0.53,0.6,0.5
isolation_manual_tracing,2.6157,1.5715,1.0442,27,42,1,129,0.22655,0.078,0.6007951982260962,23%,0.508,60%,27 (1-130),760,380,190,0,4,0.9,0.53,0.6,0.5
