scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
isolation_manual_tracing_met_only,2.59,1.61,0.98,26,39,1.95,128.2,0.23,0.06,0.6216216216216216,23%,0.37,62%,26 (2-130),180000,35000,7000,0.30000000000000004,4,0.95,0.53,0.6,0.5,0
isolation_manual_tracing,2.33,1.418,0.912,34,45,3,110.45,0.22,0.03,0.6085836909871245,22%,0.38,61%,34 (3-110),200000,40000,8100,0.30000000000000004,4,0.95,0.53,0.6,0.5,0
cell_phone,2.4,1.34,1.06,3,16,0,66.4,0.24,0.09,0.5583333333333333,24%,0.43,56%,3 (0-66),72000,14000,2900,0.30000000000000004,4,0.95,0.53,0.6,0.5,0
