scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
hh_work_only,2.5855,1.14395,1.44155,7,13,0,44,0.3225,0.1197,0.4424482691935796,32%,0.804,44%,7 (0-44),230,120,58,0,4,0.4,0.53,0.6,0.5
isolation_manual_tracing_met_only,2.58545,1.17945,1.406,11,16,1,52,0.31775,0.11535,0.45618751087818366,32%,0.784,46%,11 (1-52),290,140,72,0,4,0.4,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.59115,1.40775,1.1834,9,15,1,46,0.2675,0.0853,0.5432915886768424,27%,0.658,54%,9 (1-46),270,140,68,0,4,0.4,0.53,0.6,0.5
isolation_manual_tracing,2.5731,1.2392,1.3339,13,20,1,58,0.2996,0.10465,0.4815980723640745,30%,0.747,48%,13 (1-58),360,180,90,0,4,0.4,0.53,0.6,0.5
