scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.41715,1.1476,1.26955,11,27,1,98,0.27885,0.09735,0.4747740107150984,28%,0.67,47%,11 (1-98),120000,24000,4900,0,4,0.95,0.7000000000000001,0.6,0.5,0
cell_phone_met_limit,2.45255,1.35725,1.0953,11,22,1,76,0.2406,0.07535,0.5534036003343459,24%,0.57,55%,11 (1-76),99000,20000,4000,0,4,0.95,0.7000000000000001,0.6,0.5,0
