scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,p_symptomaticA,prob_t_asymp,wfh_probC
cell_phone,2.44285,1.3636,1.07925,25,41,1,134,0.2357,0.0833,0.5582004625744519,24%,0.48,56%,25 (1-130),180000,37000,7400,0,4,0.95,0.9,0.6,0.5,0
cell_phone_met_limit,2.4529,1.5014,0.9515,21,34,1,109.049999999999,0.20775,0.06415,0.6120918096946472,21%,0.42,61%,21 (1-110),150000,31000,6100,0,4,0.95,0.9,0.6,0.5,0
